adres,postcode,huisnummer,straat,woonplaats,gemeente,objecttype,lat,lng
"Petersburg 23, 1393PS Nigtevecht","1393PS","23","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27616794,5.02992847
"Raadhuishof 23, 1393NX Nigtevecht","1393NX","23","Raadhuishof","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27482989,5.02860896
"Vecht en Gein 23, 1393PX Nigtevecht","1393PX","23","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27569016,5.0295153
"Vreelandseweg 23, 1393PC Nigtevecht","1393PC","23","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27087019,5.02304284
"Ambachtsheerensingel 24, 1393RG Nigtevecht","1393RG","24","Ambachtsheerensingel","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27532357,5.02733229
"Dorpsstraat 24, 1393NH Nigtevecht","1393NH","24","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.2736037,5.02460679
"Klein Muiden 24, 1393RL Nigtevecht","1393RL","24","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27575103,5.02641556
"Klompweg 24, 1393PJ Nigtevecht","1393PJ","24","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27664817,5.0351449
"Nieuweweg 24, 1393NN Nigtevecht","1393NN","24","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27403102,5.02868661
"Oost en Vecht 24, 1393PW Nigtevecht","1393PW","24","Oost en Vecht","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27574742,5.02895337
"Oostzijdsestraat 24, 1393NZ Nigtevecht","1393NZ","24","Oostzijdsestraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27443035,5.02845247
"Petersburg 24, 1393PT Nigtevecht","1393PT","24","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27644542,5.03076994
"Raadhuishof 24, 1393NX Nigtevecht","1393NX","24","Raadhuishof","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27478807,5.02865955
"Raadhuisstraat 24, 1393NW Nigtevecht","1393NW","24","Raadhuisstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27435959,5.02519945
"Vecht en Gein 24, 1393PZ Nigtevecht","1393PZ","24","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27609271,5.0295698
"Klompweg 24a, 1393PJ Nigtevecht","1393PJ","24a","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.2769038,5.03490465
"Dorpsstraat 25, 1393NE Nigtevecht","1393NE","25","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27371989,5.02589168
"Garstenstraat 25, 1393NS Nigtevecht","1393NS","25","Garstenstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.275011,5.0289064
"Klein Muiden 25, 1393RJ Nigtevecht","1393RJ","25","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.2762001,5.02654657
"Klompweg 25, 1393PJ Nigtevecht","1393PJ","25","Klompweg","Nigtevecht","Stichtse Vecht","ligplaats",52.28484796,5.05815784
"Nieuweweg 25, 1393NM Nigtevecht","1393NM","25","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27374695,5.02849183
"Petersburg 25, 1393PS Nigtevecht","1393PS","25","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27620928,5.02992711
"Vecht en Gein 25, 1393PX Nigtevecht","1393PX","25","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27574051,5.0294623
"Vreelandseweg 25, 1393PC Nigtevecht","1393PC","25","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27069854,5.02313537
"Ambachtsheerensingel 26, 1393RG Nigtevecht","1393RG","26","Ambachtsheerensingel","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27536185,5.02741726
"Dorpsstraat 26, 1393NH Nigtevecht","1393NH","26","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27355884,5.02475162
"Klein Muiden 26, 1393RL Nigtevecht","1393RL","26","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27581457,5.02641636
"Klompweg 26, 1393PJ Nigtevecht","1393PJ","26","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27694938,5.03579046
"Nieuweweg 26, 1393NN Nigtevecht","1393NN","26","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27403505,5.02859266
"Oost en Vecht 26, 1393PW Nigtevecht","1393PW","26","Oost en Vecht","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27627291,5.02858824
"Oostzijdsestraat 26, 1393NZ Nigtevecht","1393NZ","26","Oostzijdsestraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27448712,5.02858769
"Petersburg 26, 1393PT Nigtevecht","1393PT","26","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27655836,5.03016285
"Raadhuisstraat 26, 1393NW Nigtevecht","1393NW","26","Raadhuisstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27436031,5.02534509
"Vecht en Gein 26, 1393PZ Nigtevecht","1393PZ","26","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.2761444,5.02951312
"Vreelandseweg 26, 1393PG Nigtevecht","1393PG","26","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26868552,5.02409325
"Dorpsstraat 27, 1393NE Nigtevecht","1393NE","27","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27369295,5.02634009
"Garstenstraat 27, 1393NS Nigtevecht","1393NS","27","Garstenstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27505948,5.02885927
"Klein Muiden 27, 1393RJ Nigtevecht","1393RJ","27","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27625194,5.02671583
"Klompweg 27, 1393PJ Nigtevecht","1393PJ","27","Klompweg","Nigtevecht","Stichtse Vecht","ligplaats",52.28484721,5.05849872
"Nieuweweg 27, 1393NM Nigtevecht","1393NM","27","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27375019,5.02840433
"Petersburg 27, 1393PS Nigtevecht","1393PS","27","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27626276,5.02986617
"Vecht en Gein 27, 1393PX Nigtevecht","1393PX","27","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27577817,5.02943122
"Vreelandseweg 27, 1393PC Nigtevecht","1393PC","27","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27039392,5.02342106
"Ambachtsheerensingel 28, 1393RG Nigtevecht","1393RG","28","Ambachtsheerensingel","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27540216,5.02754836
"Dorpsstraat 28, 1393NH Nigtevecht","1393NH","28","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27358862,5.02481775
"Klein Muiden 28, 1393RL Nigtevecht","1393RL","28","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27588094,5.02648791
"Klompweg 28, 1393PJ Nigtevecht","1393PJ","28","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27731824,5.03724301
"Nieuweweg 28, 1393NN Nigtevecht","1393NN","28","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27401624,5.02843823
"Oost en Vecht 28, 1393PW Nigtevecht","1393PW","28","Oost en Vecht","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27631865,5.02855813
"Oostzijdsestraat 28, 1393NZ Nigtevecht","1393NZ","28","Oostzijdsestraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27451603,5.02866658
"Petersburg 28, 1393PT Nigtevecht","1393PT","28","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27661898,5.03029512
"Raadhuisstraat 28, 1393NW Nigtevecht","1393NW","28","Raadhuisstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27438727,5.02549153
"Vecht en Gein 28, 1393PZ Nigtevecht","1393PZ","28","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27618734,5.02950706
"Vreelandseweg 28, 1393PG Nigtevecht","1393PG","28","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26829767,5.02476049
"Dorpsstraat 29, 1393NE Nigtevecht","1393NE","29","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27331908,5.02752799
"Garstenstraat 29, 1393NS Nigtevecht","1393NS","29","Garstenstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27510733,5.02881288
"Klein Muiden 29, 1393RJ Nigtevecht","1393RJ","29","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27630134,5.026824
"Klompweg 29, 1393PJ Nigtevecht","1393PJ","29","Klompweg","Nigtevecht","Stichtse Vecht","ligplaats",52.28494989,5.05882319
"Nieuweweg 29, 1393NM Nigtevecht","1393NM","29","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27369395,5.02820391
"Petersburg 29, 1393PS Nigtevecht","1393PS","29","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27630474,5.02986803
"Vecht en Gein 29, 1393PX Nigtevecht","1393PX","29","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27582861,5.02937807
"Vreelandseweg 29, 1393PC Nigtevecht","1393PC","29","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27022746,5.02362459
"Ambachtsheerensingel 30, 1393RG Nigtevecht","1393RG","30","Ambachtsheerensingel","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27544043,5.02763099
"Dorpsstraat 30, 1393NH Nigtevecht","1393NH","30","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.2735858,5.02496311
"Klein Muiden 30, 1393RL Nigtevecht","1393RL","30","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27592376,5.02655936
"Klompweg 30, 1393PJ Nigtevecht","1393PJ","30","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27812345,5.03983129
"Nieuweweg 30, 1393NP Nigtevecht","1393NP","30","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27398542,5.02826266
"Oost en Vecht 30, 1393PW Nigtevecht","1393PW","30","Oost en Vecht","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27636386,5.02852831
"Oostzijdsestraat 30, 1393NZ Nigtevecht","1393NZ","30","Oostzijdsestraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27454512,5.02874591
"Petersburg 30, 1393PT Nigtevecht","1393PT","30","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27663802,5.03052999
"Raadhuisstraat 30, 1393NW Nigtevecht","1393NW","30","Raadhuisstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27431513,5.02678556
"Vecht en Gein 30, 1393PZ Nigtevecht","1393PZ","30","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27624011,5.02944978
"Vreelandseweg 30, 1393PG Nigtevecht","1393PG","30","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26249155,5.02714837
"Klompweg 30a, 1393PJ Nigtevecht","1393PJ","30a","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27818746,5.04003538
"Dorpsstraat 31, 1393NE Nigtevecht","1393NE","31","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27318528,5.02762621
"Garstenstraat 31, 1393NS Nigtevecht","1393NS","31","Garstenstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27515465,5.02876693
"Klein Muiden 31, 1393RK Nigtevecht","1393RK","31","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27650915,5.02721237
"Klompweg 31, 1393PJ Nigtevecht","1393PJ","31","Klompweg","Nigtevecht","Stichtse Vecht","ligplaats",52.28505677,5.05913414
"Nieuweweg 31, 1393NM Nigtevecht","1393NM","31","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27364655,5.02813397
"Petersburg 31, 1393PS Nigtevecht","1393PS","31","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27635789,5.02978965
"Vecht en Gein 31, 1393PX Nigtevecht","1393PX","31","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27586779,5.02934845
"Vreelandseweg 31, 1393PC Nigtevecht","1393PC","31","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26986515,5.02397067
"Ambachtsheerensingel 32, 1393RG Nigtevecht","1393RG","32","Ambachtsheerensingel","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27548642,5.02774138
"Dorpsstraat 32, 1393NH Nigtevecht","1393NH","32","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27356391,5.02520197
"Klein Muiden 32, 1393RL Nigtevecht","1393RL","32","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27596964,5.0266894
"Klompweg 32, 1393PL Nigtevecht","1393PL","32","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27832284,5.04097854
"Nieuweweg 32, 1393NP Nigtevecht","1393NP","32","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27396129,5.02818813
"Oost en Vecht 32, 1393PW Nigtevecht","1393PW","32","Oost en Vecht","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27641006,5.0284979
"Oostzijdsestraat 32, 1393NZ Nigtevecht","1393NZ","32","Oostzijdsestraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27457358,5.02882421
"Petersburg 32, 1393PT Nigtevecht","1393PT","32","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27680986,5.03046605
"Raadhuisstraat 32, 1393NW Nigtevecht","1393NW","32","Raadhuisstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27422842,5.02663923
"Vecht en Gein 32, 1393PZ Nigtevecht","1393PZ","32","Vecht en Gein","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27628341,5.02944357
"Vreelandseweg 32, 1393PG Nigtevecht","1393PG","32","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26225638,5.02748483
"Dorpsstraat 33, 1393NE Nigtevecht","1393NE","33","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27309447,5.02773434
"Garstenstraat 33, 1393NS Nigtevecht","1393NS","33","Garstenstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27538005,5.02858372
"Klein Muiden 33, 1393RK Nigtevecht","1393RK","33","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27645901,5.02724618
"Klompweg 33, 1393PJ Nigtevecht","1393PJ","33","Klompweg","Nigtevecht","Stichtse Vecht","ligplaats",52.28517318,5.05948035
"Nieuweweg 33, 1393NM Nigtevecht","1393NM","33","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27361773,5.02805391
"Petersburg 33, 1393PS Nigtevecht","1393PS","33","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27655185,5.02961519
"Ambachtsheerensingel 34, 1393RG Nigtevecht","1393RG","34","Ambachtsheerensingel","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27550202,5.02781804
"Dorpsstraat 34, 1393NH Nigtevecht","1393NH","34","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27353168,5.02536033
"Klein Muiden 34, 1393RL Nigtevecht","1393RL","34","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27598073,5.02681854
"Klompweg 34, 1393PL Nigtevecht","1393PL","34","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27832284,5.04097854
"Nieuweweg 34, 1393NP Nigtevecht","1393NP","34","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27393724,5.02811243
"Oost en Vecht 34, 1393PW Nigtevecht","1393PW","34","Oost en Vecht","Nigtevecht","Stichtse Vecht","verblijfsobject",52.276446,5.02843607
"Oostzijdsestraat 34, 1393NZ Nigtevecht","1393NZ","34","Oostzijdsestraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27460231,5.02890295
"Petersburg 34, 1393PT Nigtevecht","1393PT","34","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27693956,5.03049783
"Vreelandseweg 34, 1393PG Nigtevecht","1393PG","34","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26108337,5.02971497
"Dorpsstraat 34a, 1393NH Nigtevecht","1393NH","34a","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27353223,5.0255105
"Dorpsstraat 35, 1393NE Nigtevecht","1393NE","35","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27280571,5.02785652
"Garstenstraat 35, 1393NS Nigtevecht","1393NS","35","Garstenstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27542557,5.0285394
"Klein Muiden 35, 1393RK Nigtevecht","1393RK","35","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27640717,5.02728133
"Klompweg 35, 1393PJ Nigtevecht","1393PJ","35","Klompweg","Nigtevecht","Stichtse Vecht","ligplaats",52.28532015,5.05994335
"Nieuweweg 35, 1393NM Nigtevecht","1393NM","35","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27355666,5.0278947
"Petersburg 35, 1393PS Nigtevecht","1393PS","35","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27662187,5.02961639
"Vreelandseweg 35, 1393PD Nigtevecht","1393PD","35","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26865935,5.02520591
"Ambachtsheerensingel 36, 1393RG Nigtevecht","1393RG","36","Ambachtsheerensingel","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27552453,5.02788906
"Dorpsstraat 36, 1393NH Nigtevecht","1393NH","36","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27349027,5.02563245
"Klein Muiden 36, 1393RL Nigtevecht","1393RL","36","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27605341,5.02698631
"Klompweg 36, 1393PL Nigtevecht","1393PL","36","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27853225,5.04110176
"Nieuweweg 36, 1393NP Nigtevecht","1393NP","36","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27391247,5.02803454
"Oost en Vecht 36, 1393PW Nigtevecht","1393PW","36","Oost en Vecht","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27649372,5.02840463
"Oostzijdsestraat 36, 1393PN Nigtevecht","1393PN","36","Oostzijdsestraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.2750843,5.03005307
"Petersburg 36, 1393PT Nigtevecht","1393PT","36","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27699995,5.03046438
"Vreelandseweg 36, 1393PG Nigtevecht","1393PG","36","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26084967,5.03008571
"Vreelandseweg 36a, 1393PG Nigtevecht","1393PG","36a","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26043623,5.03019559
"Dorpsstraat 37, 1393NE Nigtevecht","1393NE","37","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27276714,5.02794357
"Garstenstraat 37, 1393NS Nigtevecht","1393NS","37","Garstenstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27546733,5.02849921
"Klein Muiden 37, 1393RK Nigtevecht","1393RK","37","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27635665,5.02730855
"Klompweg 37, 1393PJ Nigtevecht","1393PJ","37","Klompweg","Nigtevecht","Stichtse Vecht","ligplaats",52.28548478,5.06041417
"Nieuweweg 37, 1393NM Nigtevecht","1393NM","37","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27351707,5.02782103
"Petersburg 37, 1393PS Nigtevecht","1393PS","37","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27667842,5.02956172
"Vreelandseweg 37, 1393PD Nigtevecht","1393PD","37","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26859936,5.02542402
"Ambachtsheerensingel 38, 1393RG Nigtevecht","1393RG","38","Ambachtsheerensingel","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27553968,5.02796601
"Dorpsstraat 38, 1393NH Nigtevecht","1393NH","38","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27349278,5.02571451
"Klein Muiden 38, 1393RL Nigtevecht","1393RL","38","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27605687,5.02699444
"Klompweg 38, 1393PL Nigtevecht","1393PL","38","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27872606,5.04370253
"Nieuweweg 38, 1393NP Nigtevecht","1393NP","38","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27388806,5.02795796
"Oost en Vecht 38, 1393PW Nigtevecht","1393PW","38","Oost en Vecht","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27653965,5.02837436
"Oostzijdsestraat 38, 1393PN Nigtevecht","1393PN","38","Oostzijdsestraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27503914,5.030099
"Petersburg 38, 1393PT Nigtevecht","1393PT","38","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27708862,5.03039451
"Vreelandseweg 38, 1393PG Nigtevecht","1393PG","38","Vreelandseweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.26004974,5.03058999
"Klompweg 38a, 1393PL Nigtevecht","1393PL","38a","Klompweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27880881,5.04370577
"Dorpsstraat 39, 1393NE Nigtevecht","1393NE","39","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27273179,5.0281415
"Garstenstraat 39, 1393NS Nigtevecht","1393NS","39","Garstenstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27538005,5.02858372
"Klein Muiden 39, 1393RK Nigtevecht","1393RK","39","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27628319,5.02735823
"Klompweg 39, 1393PJ Nigtevecht","1393PJ","39","Klompweg","Nigtevecht","Stichtse Vecht","ligplaats",52.28551693,5.06076503
"Nieuweweg 39, 1393NM Nigtevecht","1393NM","39","Nieuweweg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27347531,5.02774342
"Petersburg 39, 1393PS Nigtevecht","1393PS","39","Petersburg","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27675144,5.02942721
"Vreelandseweg 39, 1393PD Nigtevecht","1393PD","39","Vreelandseweg","Nigtevecht","Stichtse Vecht","ligplaats",52.26843461,5.02565191
"Ambachtsheerensingel 40, 1393RG Nigtevecht","1393RG","40","Ambachtsheerensingel","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27557064,5.02809778
"Dorpsstraat 40, 1393NJ Nigtevecht","1393NJ","40","Dorpsstraat","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27345361,5.02578307
"Klein Muiden 40, 1393RL Nigtevecht","1393RL","40","Klein Muiden","Nigtevecht","Stichtse Vecht","verblijfsobject",52.27606021,5.02699169
