adres,postcode,huisnummer,straat,woonplaats,gemeente,objecttype,lat,lng
"Nigtevechtseweg 170-ws, 3633XX Vreeland",3633XX,170-ws,Nigtevechtseweg,Vreeland,Stichtse Vecht,ligplaats,52.24712036,5.03951425
"Nigtevechtseweg 172-ws, 3633XX Vreeland",3633XX,172-ws,Nigtevechtseweg,Vreeland,Stichtse Vecht,ligplaats,52.24715994,5.04010487
"Nigtevechtseweg 174-ws, 3633XX Vreeland",3633XX,174-ws,Nigtevechtseweg,Vreeland,Stichtse Vecht,ligplaats,52.24722272,5.0407885
"Nigtevechtseweg 176-ws, 3633XX Vreeland",3633XX,176-ws,Nigtevechtseweg,Vreeland,Stichtse Vecht,ligplaats,52.24726856,5.04158915
"Nigtevechtseweg 178-ws, 3633XX Vreeland",3633XX,178-ws,Nigtevechtseweg,Vreeland,Stichtse Vecht,ligplaats,52.24723336,5.04215274
"Nigtevechtseweg 180-ws, 3633XX Vreeland",3633XX,180-ws,Nigtevechtseweg,Vreeland,Stichtse Vecht,ligplaats,52.24726312,5.04274982
"Nigtevechtseweg 182-ws, 3633XX Vreeland",3633XX,182-ws,Nigtevechtseweg,Vreeland,Stichtse Vecht,ligplaats,52.24733005,5.04320986
"Nigtevechtseweg 184, 3633XX Vreeland",3633XX,184,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.24946484,5.0445322
"Nigtevechtseweg 186, 3633XX Vreeland",3633XX,186,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25221556,5.04316842
"Nigtevechtseweg 188, 3633XX Vreeland",3633XX,188,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25236523,5.04308174
"Nigtevechtseweg 188a, 3633XX Vreeland",3633XX,188a,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25236077,5.04303718
"Nigtevechtseweg 188b, 3633XX Vreeland",3633XX,188b,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25236388,5.04311225
"Nigtevechtseweg 188c, 3633XX Vreeland",3633XX,188c,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25236547,5.04316388
"Nigtevechtseweg 188d, 3633XX Vreeland",3633XX,188d,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25236849,5.04321313
"Nigtevechtseweg 190, 3633XX Vreeland",3633XX,190,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25278234,5.04324855
"Nigtevechtseweg 192, 3633XX Vreeland",3633XX,192,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25315,5.04337472
"Nigtevechtseweg 194, 3633XX Vreeland",3633XX,194,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.2531933,5.04330687
"Nigtevechtseweg 194-TRAF, Vreeland",,194-TRAF,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25330408,5.0427066
"Nigtevechtseweg 196, 3633XX Vreeland",3633XX,196,Nigtevechtseweg,Vreeland,Stichtse Vecht,verblijfsobject,52.25500626,5.04155782
"Fetha 1000-G1, Vreeland",,1000-G1,Fetha,Vreeland,Stichtse Vecht,verblijfsobject,52.2298602,5.03180168
"Fetha 1000-GAR2, Vreeland",,1000-GAR2,Fetha,Vreeland,Stichtse Vecht,verblijfsobject,52.22986363,5.03174633
"Fetha 1000-GAR3, Vreeland",,1000-GAR3,Fetha,Vreeland,Stichtse Vecht,verblijfsobject,52.22986697,5.03169156
"Willem van Mechelenstraat 1000-G1, Vreeland",,1000-G1,Willem van Mechelenstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22890984,5.02888993
"Willem van Mechelenstraat 1000-GAR2, Vreeland",,1000-GAR2,Willem van Mechelenstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22893327,5.02890907
"Willem van Mechelenstraat 1000-GAR3, Vreeland",,1000-GAR3,Willem van Mechelenstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22897995,5.02895187
"Willem van Mechelenstraat 1000-GAR4, Vreeland",,1000-GAR4,Willem van Mechelenstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22900347,5.02897173
"Spoorlaan 1000b-1026, Vreeland",,1000b-1026,Spoorlaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22969918,5.02880967
"Spoorlaan 1000b-1027, Vreeland",,1000b-1027,Spoorlaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22969626,5.02885287
"Spoorlaan 1000b-1028, Vreeland",,1000b-1028,Spoorlaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22969342,5.02889564
"Spoorlaan 1000b-1312, Vreeland",,1000b-1312,Spoorlaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22970228,5.02876398
"Willem van Mechelenstraat 1000b-1002, Vreeland",,1000b-1002,Willem van Mechelenstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22895661,5.02893127
"Willem van Mechelenstraat 1000b-912, Vreeland",,1000b-912,Willem van Mechelenstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22884293,5.02923371
"Maartenplein 1000g-27, Vreeland",,1000g-27,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23072695,5.03023631
"Maartenplein 1000g-28, Vreeland",,1000g-28,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23072448,5.03028098
"Maartenplein 1000g-29, Vreeland",,1000g-29,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23072165,5.03032521
"Maartenplein 1000g-30, Vreeland",,1000g-30,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23071971,5.03036884
"Maartenplein 1000g-31, Vreeland",,1000g-31,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23071679,5.03041219
"Maartenplein 1000g-32, Vreeland",,1000g-32,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23071413,5.03045554
"Maartenplein 1000g-33, Vreeland",,1000g-33,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23071139,5.03049977
"Maartenplein 1000g-34, Vreeland",,1000g-34,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23067273,5.03022738
"Maartenplein 1000g-35, Vreeland",,1000g-35,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23066998,5.03027161
"Maartenplein 1000g-36, Vreeland",,1000g-36,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23066751,5.03031569
"Maartenplein 1000g-37, Vreeland",,1000g-37,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23066486,5.03035933
"Maartenplein 1000g-38, Vreeland",,1000g-38,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23066283,5.03040296
"Maartenplein 1000g-39, Vreeland",,1000g-39,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23065991,5.03044675
"Maartenplein 1000g-40, Vreeland",,1000g-40,Maartenplein,Vreeland,Stichtse Vecht,verblijfsobject,52.23065726,5.03049098
"Niftarlakelaan 1000g-20, Vreeland",,1000g-20,Niftarlakelaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22870748,5.03134382
"Niftarlakelaan 1000g-21, Vreeland",,1000g-21,Niftarlakelaan,Vreeland,Stichtse Vecht,verblijfsobject,52.228681,5.03132588
"Niftarlakelaan 1000g-22, Vreeland",,1000g-22,Niftarlakelaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22863002,5.03129145
"Niftarlakelaan 1000g-23, Vreeland",,1000g-23,Niftarlakelaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22860391,5.03127366
"Niftarlakelaan 1000g-24, Vreeland",,1000g-24,Niftarlakelaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22857734,5.03125572
"Niftarlakelaan 1000g-25, Vreeland",,1000g-25,Niftarlakelaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22852474,5.03122013
"Niftarlakelaan 1000g-26, Vreeland",,1000g-26,Niftarlakelaan,Vreeland,Stichtse Vecht,verblijfsobject,52.22849808,5.03120205
"Vredelantstraat 1000g-1, Vreeland",,1000g-1,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.2299186,5.03077822
"Vredelantstraat 1000g-10, Vreeland",,1000g-10,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22997059,5.02995827
"Vredelantstraat 1000g-11, Vreeland",,1000g-11,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22997271,5.02991609
"Vredelantstraat 1000g-12, Vreeland",,1000g-12,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22997554,5.02987216
"Vredelantstraat 1000g-13, Vreeland",,1000g-13,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22998326,5.02975075
"Vredelantstraat 1000g-14, 3633EC Vreeland",3633EC,1000g-14,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.2299861,5.02970755
"Vredelantstraat 1000g-15, Vreeland",,1000g-15,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22998885,5.02966493
"Vredelantstraat 1000g-16, Vreeland",,1000g-16,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22999195,5.02962012
"Vredelantstraat 1000g-17, Vreeland",,1000g-17,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23001629,5.0292297
"Vredelantstraat 1000g-18, Vreeland",,1000g-18,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.2300193,5.02918576
"Vredelantstraat 1000g-19, Vreeland",,1000g-19,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23002151,5.02914432
"Vredelantstraat 1000g-2, Vreeland",,1000g-2,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22992081,5.03073546
"Vredelantstraat 1000g-20, Vreeland",,1000g-20,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23002453,5.02910067
"Vredelantstraat 1000g-3, Vreeland",,1000g-3,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22992337,5.03069182
"Vredelantstraat 1000g-4, Vreeland",,1000g-4,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22992602,5.0306476
"Vredelantstraat 1000g-41, Vreeland",,1000g-41,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.2305898,5.02916683
"Vredelantstraat 1000g-42, Vreeland",,1000g-42,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23056273,5.02916236
"Vredelantstraat 1000g-43, Vreeland",,1000g-43,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23053485,5.02915776
"Vredelantstraat 1000g-44, Vreeland",,1000g-44,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23050761,5.02915315
"Vredelantstraat 1000g-45, Vreeland",,1000g-45,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23048126,5.02914882
"Vredelantstraat 1000g-46, Vreeland",,1000g-46,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23045626,5.02914478
"Vredelantstraat 1000g-47, Vreeland",,1000g-47,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23042919,5.02914031
"Vredelantstraat 1000g-48, Vreeland",,1000g-48,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23058922,5.02924421
"Vredelantstraat 1000g-49, Vreeland",,1000g-49,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23055728,5.02924931
"Vredelantstraat 1000g-5, Vreeland",,1000g-5,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22993429,5.03052677
"Vredelantstraat 1000g-50, Vreeland",,1000g-50,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23052963,5.0292446
"Vredelantstraat 1000g-51, Vreeland",,1000g-51,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23050212,5.02923999
"Vredelantstraat 1000g-52, Vreeland",,1000g-52,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23047595,5.02923581
"Vredelantstraat 1000g-53, Vreeland",,1000g-53,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23045113,5.02923162
"Vredelantstraat 1000g-54, Vreeland",,1000g-54,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.23042379,5.02922715
"Vredelantstraat 1000g-6, Vreeland",,1000g-6,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22993703,5.03048255
"Vredelantstraat 1000g-7, Vreeland",,1000g-7,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.2299396,5.03044037
"Vredelantstraat 1000g-8, Vreeland",,1000g-8,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22994351,5.03039643
"Vredelantstraat 1000g-9, Vreeland",,1000g-9,Vredelantstraat,Vreeland,Stichtse Vecht,verblijfsobject,52.22996758,5.03000396
"Aetsveldsestraat 1, 1393NT Nigtevecht",1393NT,1,Aetsveldsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27388463,5.02736181
"Ambachtsheerensingel 1, 1393RD Nigtevecht",1393RD,1,Ambachtsheerensingel,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27506418,5.02600471
"Dorpsstraat 1, 1393NE Nigtevecht",1393NE,1,Dorpsstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27391565,5.02363592
"Garstenstraat 1, 1393NS Nigtevecht",1393NS,1,Garstenstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27414452,5.03007834
"Hoekerstraat 1, 1393NR Nigtevecht",1393NR,1,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27415086,5.02920402
"Hoekerstraat 1-gar, Nigtevecht",,1-gar,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27426604,5.02903943
"Jhr. Huydecoperstraat 1, 1393NV Nigtevecht",1393NV,1,Jhr. Huydecoperstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27369295,5.02634009
"Kanaaldijk Oost 1, 1393PA Nigtevecht",1393PA,1,Kanaaldijk Oost,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27443326,5.02084153
"Kanaaldijk Oost 1-BW, 1393PA Nigtevecht",1393PA,1-BW,Kanaaldijk Oost,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27086501,5.02004993
"Klompweg 1, 1393PH Nigtevecht",1393PH,1,Klompweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27495797,5.03191431
"Korte Velterslaan 1, 1393PB Nigtevecht",1393PB,1,Korte Velterslaan,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27240397,5.02173541
"Nieuweweg 1, 1393NM Nigtevecht",1393NM,1,Nieuweweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27325446,5.02951305
"Oostzijdsestraat 1, 1393PP Nigtevecht",1393PP,1,Oostzijdsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27557082,5.03121754
"Petersburg 1, 1393PS Nigtevecht",1393PS,1,Petersburg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27543803,5.03045947
"Raadhuishof 1, 1393NX Nigtevecht",1393NX,1,Raadhuishof,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27442786,5.02760049
"Raadhuisstraat 1, 1393NW Nigtevecht",1393NW,1,Raadhuisstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27473607,5.02672283
"Rozendaal 1, 1393RA Nigtevecht",1393RA,1,Rozendaal,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27650067,5.02936299
"Vecht en Gein 1, 1393PX Nigtevecht",1393PX,1,Vecht en Gein,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27532734,5.0297594
"Veerpad 1, 1393NC Nigtevecht",1393NC,1,Veerpad,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27304141,5.02710432
"Vreelandseweg 1, 1393PC Nigtevecht",1393PC,1,Vreelandseweg,Nigtevecht,Stichtse Vecht,ligplaats,52.27353491,5.02188984
"Jhr. Huydecoperstraat 1a, 1393NV Nigtevecht",1393NV,1a,Jhr. Huydecoperstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27384397,5.02634765
"Raadhuisstraat 1a, 1393NW Nigtevecht",1393NW,1a,Raadhuisstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27472386,5.02643019
"Aetsveldsestraat 2, 1393NT Nigtevecht",1393NT,2,Aetsveldsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.2743244,5.0273036
"Ambachtsheerensingel 2, 1393RE Nigtevecht",1393RE,2,Ambachtsheerensingel,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27487408,5.02632611
"Dorpsstraat 2, 1393NH Nigtevecht",1393NH,2,Dorpsstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27360407,5.0234395
"Hoekerstraat 2, 1393NR Nigtevecht",1393NR,2,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.2738984,5.02953235
"Hoekerstraat 2-gar, Nigtevecht",,2-gar,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27446035,5.02909618
"Jhr. Huydecoperstraat 2, 1393NV Nigtevecht",1393NV,2,Jhr. Huydecoperstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27371104,5.02702798
"Kanaaldijk Oost 2, 1393PA Nigtevecht",1393PA,2,Kanaaldijk Oost,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27442535,5.02089786
"Klein Muiden 2, 1393RL Nigtevecht",1393RL,2,Klein Muiden,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27547579,5.02640416
"Klompweg 2, 1393PH Nigtevecht",1393PH,2,Klompweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27520094,5.03162651
"Korte Velterslaan 2, 1393PB Nigtevecht",1393PB,2,Korte Velterslaan,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27241192,5.02163074
"Nieuweweg 2, 1393NN Nigtevecht",1393NN,2,Nieuweweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.2734726,5.0297236
"Oost en Vecht 2, 1393PW Nigtevecht",1393PW,2,Oost en Vecht,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27473198,5.02996476
"Oostzijdsestraat 2, 1393NZ Nigtevecht",1393NZ,2,Oostzijdsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27410408,5.02756047
"Petersburg 2, 1393PT Nigtevecht",1393PT,2,Petersburg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27566605,5.0311463
"Raadhuishof 2, 1393NX Nigtevecht",1393NX,2,Raadhuishof,Nigtevecht,Stichtse Vecht,verblijfsobject,52.2744787,5.02756022
"Raadhuisstraat 2, 1393NW Nigtevecht",1393NW,2,Raadhuisstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27411912,5.02351587
"Vecht en Gein 2, 1393PZ Nigtevecht",1393PZ,2,Vecht en Gein,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27531278,5.03005607
"Vreelandseweg 2, 1393PG Nigtevecht",1393PG,2,Vreelandseweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27219021,5.02175328
"Ambachtsheerensingel 2a, 1393RE Nigtevecht",1393RE,2a,Ambachtsheerensingel,Nigtevecht,Stichtse Vecht,verblijfsobject,52.2747227,5.02620031
"Hoekerstraat 2a, 1393NR Nigtevecht",1393NR,2a,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27395574,5.02956119
"Aetsveldsestraat 3, 1393NT Nigtevecht",1393NT,3,Aetsveldsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27393549,5.02730044
"Dorpsstraat 3, 1393NE Nigtevecht",1393NE,3,Dorpsstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27387438,5.02380534
"Garstenstraat 3, 1393NS Nigtevecht",1393NS,3,Garstenstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27417934,5.0299714
"Hoekerstraat 3, 1393NR Nigtevecht",1393NR,3,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27422619,5.02923521
"Hoekerstraat 3-gar, Nigtevecht",,3-gar,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27426393,5.02896634
"Jhr. Huydecoperstraat 3, 1393NV Nigtevecht",1393NV,3,Jhr. Huydecoperstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27397119,5.02615747
"Kanaaldijk Oost 3, 1393PA Nigtevecht",1393PA,3,Kanaaldijk Oost,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27435452,5.02101346
"Klein Muiden 3, 1393RJ Nigtevecht",1393RJ,3,Klein Muiden,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27525376,5.02601123
"Klompweg 3, 1393PH Nigtevecht",1393PH,3,Klompweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27515201,5.03209902
"Korte Velterslaan 3, 1393PB Nigtevecht",1393PB,3,Korte Velterslaan,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27243545,5.02150806
"Nieuweweg 3, 1393NM Nigtevecht",1393NM,3,Nieuweweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27329542,5.02944811
"Oostzijdsestraat 3, 1393PP Nigtevecht",1393PP,3,Oostzijdsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27552772,5.03126081
"Petersburg 3, 1393PS Nigtevecht",1393PS,3,Petersburg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27547539,5.03041902
"Raadhuishof 3, 1393NX Nigtevecht",1393NX,3,Raadhuishof,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27452484,5.02751443
"Raadhuisstraat 3, 1393NW Nigtevecht",1393NW,3,Raadhuisstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27476417,5.02679997
"Rozendaal 3, 1393RA Nigtevecht",1393RA,3,Rozendaal,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27648275,5.02929134
"Vecht en Gein 3, 1393PX Nigtevecht",1393PX,3,Vecht en Gein,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27530268,5.02968838
"Veerpad 3, 1393NC Nigtevecht",1393NC,3,Veerpad,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27300392,5.02701202
"Vreelandseweg 3, 1393PC Nigtevecht",1393PC,3,Vreelandseweg,Nigtevecht,Stichtse Vecht,ligplaats,52.27317059,5.022014
"Aetsveldsestraat 4, 1393NT Nigtevecht",1393NT,4,Aetsveldsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27434941,5.0272505
"Ambachtsheerensingel 4, 1393RE Nigtevecht",1393RE,4,Ambachtsheerensingel,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27493773,5.02647812
"Hoekerstraat 4, 1393NR Nigtevecht",1393NR,4,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27406017,5.02955713
"Hoekerstraat 4-gar, Nigtevecht",,4-gar,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27444685,5.02906054
"Jhr. Huydecoperstraat 4, 1393NV Nigtevecht",1393NV,4,Jhr. Huydecoperstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27375501,5.02697473
"Kanaaldijk Oost 4, 1393PA Nigtevecht",1393PA,4,Kanaaldijk Oost,Nigtevecht,Stichtse Vecht,standplaats,52.27439427,5.02131041
"Klein Muiden 4, 1393RL Nigtevecht",1393RL,4,Klein Muiden,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27547579,5.02640416
"Korte Velterslaan 4, 1393PB Nigtevecht",1393PB,4,Korte Velterslaan,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27246895,5.02141563
"Nieuweweg 4, 1393NN Nigtevecht",1393NN,4,Nieuweweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.2734726,5.0297236
"Oost en Vecht 4, 1393PW Nigtevecht",1393PW,4,Oost en Vecht,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27477047,5.02991273
"Oostzijdsestraat 4, 1393NZ Nigtevecht",1393NZ,4,Oostzijdsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27413194,5.02764698
"Petersburg 4, 1393PT Nigtevecht",1393PT,4,Petersburg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27570083,5.03096389
"Raadhuishof 4, 1393NX Nigtevecht",1393NX,4,Raadhuishof,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27457118,5.02747098
"Raadhuisstraat 4, 1393NW Nigtevecht",1393NW,4,Raadhuisstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.2741664,5.02366186
"Vecht en Gein 4, 1393PZ Nigtevecht",1393PZ,4,Vecht en Gein,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27534986,5.03001314
"Vreelandseweg 4, 1393PG Nigtevecht",1393PG,4,Vreelandseweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27200043,5.02180366
"Kanaaldijk Oost 4a, Nigtevecht",,4a,Kanaaldijk Oost,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27428639,5.02165196
"Vreelandseweg 4a, 1393PG Nigtevecht",1393PG,4a,Vreelandseweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27156906,5.02128573
"Aetsveldsestraat 5, 1393NT Nigtevecht",1393NT,5,Aetsveldsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27398232,5.0272438
"Dorpsstraat 5, 1393NE Nigtevecht",1393NE,5,Dorpsstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27390761,5.02411905
"Garstenstraat 5, 1393NS Nigtevecht",1393NS,5,Garstenstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.2742143,5.02982094
"Hoekerstraat 5, 1393NR Nigtevecht",1393NR,5,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27426201,5.02928298
"Hoekerstraat 5-gar, Nigtevecht",,5-gar,Hoekerstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27425097,5.02892937
"Jhr. Huydecoperstraat 5, 1393NV Nigtevecht",1393NV,5,Jhr. Huydecoperstraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27403232,5.02610261
"Kanaaldijk Oost 5, 1393PA Nigtevecht",1393PA,5,Kanaaldijk Oost,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27444879,5.02225751
"Klein Muiden 5, 1393RJ Nigtevecht",1393RJ,5,Klein Muiden,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27537581,5.02601215
"Klompweg 5, 1393PH Nigtevecht",1393PH,5,Klompweg,Nigtevecht,Stichtse Vecht,ligplaats,52.27558854,5.03298307
"Korte Velterslaan 5, 1393PB Nigtevecht",1393PB,5,Korte Velterslaan,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27248498,5.02133696
"Nieuweweg 5, 1393NM Nigtevecht",1393NM,5,Nieuweweg,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27333612,5.02938376
"Oostzijdsestraat 5, 1393PP Nigtevecht",1393PP,5,Oostzijdsestraat,Nigtevecht,Stichtse Vecht,verblijfsobject,52.27546891,5.03128092
